trip_id,date,day_of_week,is_weekend,route_id,bus_id,stop_id,stop_sequence,scheduled_hour,scheduled_minute,is_peak_hour,weather,temperature_c,nearby_event,distance_from_prev_stop_km,traffic_level,delay_minutes,passengers_boarding,passengers_alighting,onboard_after_stop,bus_capacity,occupancy_pct,ramp_status,wheelchair_requests,recommended_action
trip-007093,2026-07-17,4,False,C3,BUS-301,hospital,2,11,12,False,clear,28.8,False,2.832,low,1.4,0,1,12,40,0.3,deployed,1,on_schedule
trip-007093,2026-07-17,4,False,C3,BUS-301,tamarind,3,11,18,False,clear,28.8,False,0.805,low,3.4,4,5,11,40,0.275,deployed,0,on_schedule
trip-007094,2026-07-17,4,False,C3,BUS-302,mmu,0,11,15,False,clear,28.8,False,0.0,low,1.5,5,0,5,40,0.125,deployed,0,on_schedule
trip-007094,2026-07-17,4,False,C3,BUS-302,mdec,1,11,21,False,clear,28.8,False,0.868,low,2.1,6,4,7,40,0.175,deployed,0,on_schedule
trip-007094,2026-07-17,4,False,C3,BUS-302,hospital,2,11,27,False,clear,28.8,False,2.832,low,3.8,3,1,9,40,0.225,deployed,0,on_schedule
trip-007094,2026-07-17,4,False,C3,BUS-302,tamarind,3,11,33,False,clear,28.8,False,0.805,low,3.8,8,3,14,40,0.35,deployed,0,on_schedule
trip-007095,2026-07-17,4,False,C3,BUS-301,mmu,0,11,30,False,clear,28.8,False,0.0,low,0.5,3,0,3,40,0.075,deployed,0,on_schedule
trip-007095,2026-07-17,4,False,C3,BUS-301,mdec,1,11,36,False,clear,28.8,False,0.868,low,1.5,3,0,6,40,0.15,deployed,0,on_schedule
trip-007095,2026-07-17,4,False,C3,BUS-301,hospital,2,11,42,False,clear,28.8,False,2.832,low,1.5,4,3,7,40,0.175,deployed,0,on_schedule
trip-007095,2026-07-17,4,False,C3,BUS-301,tamarind,3,11,48,False,clear,28.8,False,0.805,low,1.5,8,2,13,40,0.325,deployed,0,on_schedule
trip-007096,2026-07-17,4,False,C3,BUS-302,mmu,0,11,45,False,clear,28.8,False,0.0,low,0.2,4,0,4,40,0.1,deployed,0,on_schedule
trip-007096,2026-07-17,4,False,C3,BUS-302,mdec,1,11,51,False,clear,28.8,False,0.868,low,0.2,7,0,11,40,0.275,deployed,0,on_schedule
trip-007096,2026-07-17,4,False,C3,BUS-302,hospital,2,11,57,False,clear,28.8,False,2.832,low,1.8,4,2,13,40,0.325,deployed,0,on_schedule
trip-007096,2026-07-17,4,False,C3,BUS-302,tamarind,3,12,3,False,clear,28.8,False,0.805,low,2.4,7,7,13,40,0.325,deployed,0,on_schedule
trip-007097,2026-07-17,4,False,C3,BUS-301,mmu,0,12,0,False,clear,28.8,False,0.0,low,0.0,2,0,2,40,0.05,deployed,0,on_schedule
trip-007097,2026-07-17,4,False,C3,BUS-301,mdec,1,12,6,False,clear,28.8,False,0.868,low,0.0,4,1,5,40,0.125,deployed,0,on_schedule
trip-007097,2026-07-17,4,False,C3,BUS-301,hospital,2,12,12,False,clear,28.8,False,2.832,low,0.2,5,2,8,40,0.2,deployed,0,on_schedule
trip-007097,2026-07-17,4,False,C3,BUS-301,tamarind,3,12,18,False,clear,28.8,False,0.805,medium,0.3,5,4,9,40,0.225,deployed,1,on_schedule
trip-007098,2026-07-17,4,False,C3,BUS-302,mmu,0,12,15,False,clear,28.8,False,0.0,low,0.0,12,0,12,40,0.3,deployed,1,on_schedule
trip-007098,2026-07-17,4,False,C3,BUS-302,mdec,1,12,21,False,clear,28.8,False,0.868,low,0.6,7,2,17,40,0.425,deployed,0,on_schedule
trip-007098,2026-07-17,4,False,C3,BUS-302,hospital,2,12,27,False,clear,28.8,False,2.832,medium,3.2,9,4,22,40,0.55,deployed,0,on_schedule
trip-007098,2026-07-17,4,False,C3,BUS-302,tamarind,3,12,33,False,clear,28.8,False,0.805,low,3.2,6,5,23,40,0.575,deployed,0,on_schedule
trip-007099,2026-07-17,4,False,C3,BUS-301,mmu,0,12,30,False,clear,28.8,False,0.0,low,0.0,4,0,4,40,0.1,deployed,0,on_schedule
trip-007099,2026-07-17,4,False,C3,BUS-301,mdec,1,12,36,False,clear,28.8,False,0.868,low,0.0,5,0,9,40,0.225,deployed,0,on_schedule
trip-007099,2026-07-17,4,False,C3,BUS-301,hospital,2,12,42,False,clear,28.8,False,2.832,low,0.0,4,4,9,40,0.225,deployed,1,on_schedule
trip-007099,2026-07-17,4,False,C3,BUS-301,tamarind,3,12,48,False,clear,28.8,False,0.805,low,0.0,5,3,11,40,0.275,deployed,0,on_schedule
trip-007100,2026-07-17,4,False,C3,BUS-302,mmu,0,12,45,False,clear,28.8,False,0.0,low,0.8,6,0,6,40,0.15,deployed,1,on_schedule
trip-007100,2026-07-17,4,False,C3,BUS-302,mdec,1,12,51,False,clear,28.8,False,0.868,low,1.9,4,4,6,40,0.15,deployed,0,on_schedule
trip-007100,2026-07-17,4,False,C3,BUS-302,hospital,2,12,57,False,clear,28.8,False,2.832,low,2.2,4,1,9,40,0.225,deployed,1,on_schedule
trip-007100,2026-07-17,4,False,C3,BUS-302,tamarind,3,13,3,False,clear,28.8,False,0.805,low,2.5,5,2,12,40,0.3,deployed,0,on_schedule
trip-007101,2026-07-17,4,False,C3,BUS-301,mmu,0,13,0,False,clear,28.8,False,0.0,low,0.0,9,0,9,40,0.225,deployed,0,on_schedule
trip-007101,2026-07-17,4,False,C3,BUS-301,mdec,1,13,6,False,clear,28.8,False,0.868,low,0.0,4,5,8,40,0.2,deployed,0,on_schedule
trip-007101,2026-07-17,4,False,C3,BUS-301,hospital,2,13,12,False,clear,28.8,False,2.832,low,0.0,10,4,14,40,0.35,deployed,0,on_schedule
trip-007101,2026-07-17,4,False,C3,BUS-301,tamarind,3,13,18,False,clear,28.8,False,0.805,low,0.0,8,2,20,40,0.5,deployed,0,on_schedule
trip-007102,2026-07-17,4,False,C3,BUS-302,mmu,0,13,15,False,clear,28.8,False,0.0,low,0.9,7,0,7,40,0.175,deployed,0,on_schedule
trip-007102,2026-07-17,4,False,C3,BUS-302,mdec,1,13,21,False,clear,28.8,False,0.868,low,0.9,5,1,11,40,0.275,deployed,0,on_schedule
trip-007102,2026-07-17,4,False,C3,BUS-302,hospital,2,13,27,False,clear,28.8,False,2.832,low,0.9,10,3,18,40,0.45,deployed,0,on_schedule
trip-007102,2026-07-17,4,False,C3,BUS-302,tamarind,3,13,33,False,clear,28.8,False,0.805,low,0.9,8,4,22,40,0.55,deployed,0,on_schedule
trip-007103,2026-07-17,4,False,C3,BUS-301,mmu,0,13,30,False,clear,28.8,False,0.0,medium,1.6,6,0,6,40,0.15,deployed,0,on_schedule
trip-007103,2026-07-17,4,False,C3,BUS-301,mdec,1,13,36,False,clear,28.8,False,0.868,low,2.1,5,3,8,40,0.2,deployed,0,on_schedule
trip-007103,2026-07-17,4,False,C3,BUS-301,hospital,2,13,42,False,clear,28.8,False,2.832,medium,3.8,4,2,10,40,0.25,deployed,1,on_schedule
trip-007103,2026-07-17,4,False,C3,BUS-301,tamarind,3,13,48,False,clear,28.8,False,0.805,low,5.6,8,3,15,40,0.375,deployed,0,on_schedule
trip-007104,2026-07-17,4,False,C3,BUS-302,mmu,0,13,45,False,clear,28.8,False,0.0,low,0.0,6,0,6,40,0.15,deployed,0,on_schedule
trip-007104,2026-07-17,4,False,C3,BUS-302,mdec,1,13,51,False,clear,28.8,False,0.868,low,0.0,4,0,10,40,0.25,deployed,0,on_schedule
trip-007104,2026-07-17,4,False,C3,BUS-302,hospital,2,13,57,False,clear,28.8,False,2.832,low,0.0,7,4,13,40,0.325,deployed,0,on_schedule
trip-007104,2026-07-17,4,False,C3,BUS-302,tamarind,3,14,3,False,clear,28.8,False,0.805,low,0.0,5,6,12,40,0.3,deployed,0,on_schedule
trip-007105,2026-07-17,4,False,C3,BUS-301,mmu,0,14,0,False,clear,28.8,False,0.0,low,0.7,3,0,3,40,0.075,deployed,0,on_schedule
trip-007105,2026-07-17,4,False,C3,BUS-301,mdec,1,14,6,False,clear,28.8,False,0.868,low,0.7,5,1,7,40,0.175,deployed,0,on_schedule
trip-007105,2026-07-17,4,False,C3,BUS-301,hospital,2,14,12,False,clear,28.8,False,2.832,low,1.1,6,1,12,40,0.3,deployed,1,on_schedule
trip-007105,2026-07-17,4,False,C3,BUS-301,tamarind,3,14,18,False,clear,28.8,False,0.805,low,1.7,2,5,9,40,0.225,deployed,0,on_schedule
trip-007106,2026-07-17,4,False,C3,BUS-302,mmu,0,14,15,False,clear,28.8,False,0.0,low,3.2,7,0,7,40,0.175,deployed,0,on_schedule
trip-007106,2026-07-17,4,False,C3,BUS-302,mdec,1,14,21,False,clear,28.8,False,0.868,low,3.2,3,2,8,40,0.2,deployed,0,on_schedule
trip-007106,2026-07-17,4,False,C3,BUS-302,hospital,2,14,27,False,clear,28.8,False,2.832,low,3.6,8,4,12,40,0.3,deployed,0,on_schedule
trip-007106,2026-07-17,4,False,C3,BUS-302,tamarind,3,14,33,False,clear,28.8,False,0.805,medium,5.3,9,6,15,40,0.375,deployed,0,on_schedule
trip-007107,2026-07-17,4,False,C3,BUS-301,mmu,0,14,30,False,clear,28.8,False,0.0,low,1.9,7,0,7,40,0.175,deployed,0,on_schedule
trip-007107,2026-07-17,4,False,C3,BUS-301,mdec,1,14,36,False,clear,28.8,False,0.868,low,1.9,8,3,12,40,0.3,deployed,0,on_schedule
trip-007107,2026-07-17,4,False,C3,BUS-301,hospital,2,14,42,False,clear,28.8,False,2.832,low,4.8,4,3,13,40,0.325,deployed,0,on_schedule
trip-007107,2026-07-17,4,False,C3,BUS-301,tamarind,3,14,48,False,clear,28.8,False,0.805,medium,7.1,3,5,11,40,0.275,deployed,1,on_schedule
trip-007108,2026-07-17,4,False,C3,BUS-302,mmu,0,14,45,False,clear,28.8,False,0.0,low,1.7,4,0,4,40,0.1,deployed,0,on_schedule
trip-007108,2026-07-17,4,False,C3,BUS-302,mdec,1,14,51,False,clear,28.8,False,0.868,low,1.7,9,1,12,40,0.3,deployed,0,on_schedule
trip-007108,2026-07-17,4,False,C3,BUS-302,hospital,2,14,57,False,clear,28.8,False,2.832,low,1.7,0,4,8,40,0.2,deployed,0,on_schedule
trip-007108,2026-07-17,4,False,C3,BUS-302,tamarind,3,15,3,False,clear,28.8,False,0.805,low,1.7,7,1,14,40,0.35,deployed,0,on_schedule
trip-007109,2026-07-17,4,False,C3,BUS-301,mmu,0,15,0,False,clear,28.8,False,0.0,low,1.2,5,0,5,40,0.125,deployed,0,on_schedule
trip-007109,2026-07-17,4,False,C3,BUS-301,mdec,1,15,6,False,clear,28.8,False,0.868,low,2.1,4,0,9,40,0.225,deployed,0,on_schedule
trip-007109,2026-07-17,4,False,C3,BUS-301,hospital,2,15,12,False,clear,28.8,False,2.832,low,2.2,6,1,14,40,0.35,deployed,0,on_schedule
trip-007109,2026-07-17,4,False,C3,BUS-301,tamarind,3,15,18,False,clear,28.8,False,0.805,low,2.2,1,5,10,40,0.25,deployed,0,on_schedule
trip-007110,2026-07-17,4,False,C3,BUS-302,mmu,0,15,15,False,clear,28.8,False,0.0,low,0.7,10,0,10,40,0.25,deployed,0,on_schedule
trip-007110,2026-07-17,4,False,C3,BUS-302,mdec,1,15,21,False,clear,28.8,False,0.868,low,2.2,6,3,13,40,0.325,deployed,0,on_schedule
trip-007110,2026-07-17,4,False,C3,BUS-302,hospital,2,15,27,False,clear,28.8,False,2.832,low,2.2,4,4,13,40,0.325,deployed,0,on_schedule
trip-007110,2026-07-17,4,False,C3,BUS-302,tamarind,3,15,33,False,clear,28.8,False,0.805,low,2.9,7,5,15,40,0.375,deployed,0,on_schedule
trip-007111,2026-07-17,4,False,C3,BUS-301,mmu,0,15,30,False,clear,28.8,False,0.0,medium,1.6,2,0,2,40,0.05,deployed,0,on_schedule
trip-007111,2026-07-17,4,False,C3,BUS-301,mdec,1,15,36,False,clear,28.8,False,0.868,low,3.6,11,0,13,40,0.325,deployed,0,on_schedule
trip-007111,2026-07-17,4,False,C3,BUS-301,hospital,2,15,42,False,clear,28.8,False,2.832,low,5.4,10,2,21,40,0.525,deployed,1,on_schedule
trip-007111,2026-07-17,4,False,C3,BUS-301,tamarind,3,15,48,False,clear,28.8,False,0.805,low,5.4,6,9,18,40,0.45,deployed,0,on_schedule
trip-007112,2026-07-17,4,False,C3,BUS-302,mmu,0,15,45,False,clear,28.8,False,0.0,medium,0.8,3,0,3,40,0.075,deployed,0,on_schedule
trip-007112,2026-07-17,4,False,C3,BUS-302,mdec,1,15,51,False,clear,28.8,False,0.868,low,0.8,6,0,9,40,0.225,deployed,0,on_schedule
trip-007112,2026-07-17,4,False,C3,BUS-302,hospital,2,15,57,False,clear,28.8,False,2.832,medium,2.5,7,3,13,40,0.325,deployed,0,on_schedule
trip-007112,2026-07-17,4,False,C3,BUS-302,tamarind,3,16,3,False,clear,28.8,False,0.805,low,2.5,8,5,16,40,0.4,deployed,2,on_schedule
trip-007113,2026-07-17,4,False,C3,BUS-301,mmu,0,16,0,False,clear,28.8,False,0.0,low,0.4,9,0,9,40,0.225,deployed,0,on_schedule
trip-007113,2026-07-17,4,False,C3,BUS-301,mdec,1,16,6,False,clear,28.8,False,0.868,low,1.2,9,3,15,40,0.375,deployed,0,on_schedule
trip-007113,2026-07-17,4,False,C3,BUS-301,hospital,2,16,12,False,clear,28.8,False,2.832,low,2.0,3,3,15,40,0.375,deployed,0,on_schedule
trip-007113,2026-07-17,4,False,C3,BUS-301,tamarind,3,16,18,False,clear,28.8,False,0.805,medium,5.1,5,5,15,40,0.375,deployed,0,on_schedule
trip-007114,2026-07-17,4,False,C3,BUS-302,mmu,0,16,15,False,clear,28.8,False,0.0,low,0.6,7,0,7,40,0.175,deployed,0,on_schedule
trip-007114,2026-07-17,4,False,C3,BUS-302,mdec,1,16,21,False,clear,28.8,False,0.868,low,0.6,3,1,9,40,0.225,deployed,0,on_schedule
trip-007114,2026-07-17,4,False,C3,BUS-302,hospital,2,16,27,False,clear,28.8,False,2.832,low,0.6,5,0,14,40,0.35,deployed,0,on_schedule
trip-007114,2026-07-17,4,False,C3,BUS-302,tamarind,3,16,33,False,clear,28.8,False,0.805,low,0.6,7,4,17,40,0.425,deployed,1,on_schedule
trip-007115,2026-07-17,4,False,C3,BUS-301,mmu,0,16,30,False,clear,28.8,False,0.0,low,0.3,6,0,6,40,0.15,deployed,0,on_schedule
trip-007115,2026-07-17,4,False,C3,BUS-301,mdec,1,16,36,False,clear,28.8,False,0.868,low,0.4,8,2,12,40,0.3,deployed,0,on_schedule
trip-007115,2026-07-17,4,False,C3,BUS-301,hospital,2,16,42,False,clear,28.8,False,2.832,medium,2.3,5,4,13,40,0.325,deployed,1,on_schedule
trip-007115,2026-07-17,4,False,C3,BUS-301,tamarind,3,16,48,False,clear,28.8,False,0.805,low,2.3,9,3,19,40,0.475,deployed,1,on_schedule
trip-007116,2026-07-17,4,False,C3,BUS-302,mmu,0,16,45,False,clear,28.8,False,0.0,medium,0.6,4,0,4,40,0.1,deployed,0,on_schedule
trip-007116,2026-07-17,4,False,C3,BUS-302,mdec,1,16,51,False,clear,28.8,False,0.868,low,1.5,6,0,10,40,0.25,deployed,0,on_schedule
trip-007116,2026-07-17,4,False,C3,BUS-302,hospital,2,16,57,False,clear,28.8,False,2.832,low,1.5,3,4,9,40,0.225,deployed,0,on_schedule
trip-007116,2026-07-17,4,False,C3,BUS-302,tamarind,3,17,3,True,clear,28.8,False,0.805,high,2.3,8,2,15,40,0.375,deployed,0,on_schedule
trip-007117,2026-07-17,4,False,C3,BUS-301,mmu,0,17,0,True,clear,28.8,False,0.0,medium,0.8,11,0,11,40,0.275,deployed,0,on_schedule
trip-007117,2026-07-17,4,False,C3,BUS-301,mdec,1,17,6,True,clear,28.8,False,0.868,high,4.8,10,3,18,40,0.45,deployed,0,on_schedule
trip-007117,2026-07-17,4,False,C3,BUS-301,hospital,2,17,12,True,clear,28.8,False,2.832,high,10.2,10,7,21,40,0.525,deployed,0,reroute_check
trip-007117,2026-07-17,4,False,C3,BUS-301,tamarind,3,17,18,True,clear,28.8,False,0.805,medium,13.9,16,4,33,40,0.825,deployed,0,monitor
trip-007118,2026-07-17,4,False,C3,BUS-302,mmu,0,17,15,True,clear,28.8,False,0.0,high,3.9,11,0,11,40,0.275,deployed,0,on_schedule
trip-007118,2026-07-17,4,False,C3,BUS-302,mdec,1,17,21,True,clear,28.8,False,0.868,high,8.7,16,3,24,40,0.6,deployed,0,reroute_check
trip-007118,2026-07-17,4,False,C3,BUS-302,hospital,2,17,27,True,clear,28.8,False,2.832,high,10.5,18,5,37,40,0.925,deployed,0,monitor
trip-007118,2026-07-17,4,False,C3,BUS-302,tamarind,3,17,33,True,clear,28.8,False,0.805,medium,13.5,7,10,34,40,0.85,deployed,0,monitor
trip-007119,2026-07-17,4,False,C3,BUS-301,mmu,0,17,30,True,clear,28.8,False,0.0,high,3.6,13,0,13,40,0.325,fault,0,on_schedule
trip-007119,2026-07-17,4,False,C3,BUS-301,mdec,1,17,36,True,clear,28.8,False,0.868,high,6.3,14,3,24,40,0.6,fault,1,on_schedule
trip-007119,2026-07-17,4,False,C3,BUS-301,hospital,2,17,42,True,clear,28.8,False,2.832,high,11.1,10,6,28,40,0.7,fault,0,reroute_check
trip-007119,2026-07-17,4,False,C3,BUS-301,tamarind,3,17,48,True,clear,28.8,False,0.805,high,14.7,16,9,35,40,0.875,fault,0,monitor
trip-007120,2026-07-17,4,False,C3,BUS-302,mmu,0,17,45,True,clear,28.8,False,0.0,medium,2.9,15,0,15,40,0.375,deployed,0,on_schedule
trip-007120,2026-07-17,4,False,C3,BUS-302,mdec,1,17,51,True,clear,28.8,False,0.868,high,6.7,11,6,20,40,0.5,deployed,2,on_schedule
trip-007120,2026-07-17,4,False,C3,BUS-302,hospital,2,17,57,True,clear,28.8,False,2.832,high,10.5,20,4,36,40,0.9,deployed,1,monitor
trip-007120,2026-07-17,4,False,C3,BUS-302,tamarind,3,18,3,True,clear,28.8,False,0.805,medium,11.4,9,12,33,40,0.825,deployed,0,monitor
trip-007121,2026-07-17,4,False,C3,BUS-301,mmu,0,18,0,True,clear,28.8,False,0.0,medium,0.8,11,0,11,40,0.275,deployed,0,on_schedule
trip-007121,2026-07-17,4,False,C3,BUS-301,mdec,1,18,6,True,clear,28.8,False,0.868,medium,2.3,14,3,22,40,0.55,deployed,0,on_schedule
trip-007121,2026-07-17,4,False,C3,BUS-301,hospital,2,18,12,True,clear,28.8,False,2.832,high,5.6,14,5,31,40,0.775,deployed,0,monitor
trip-007121,2026-07-17,4,False,C3,BUS-301,tamarind,3,18,18,True,clear,28.8,False,0.805,medium,9.1,6,9,28,40,0.7,deployed,0,reroute_check
trip-007122,2026-07-17,4,False,C3,BUS-302,mmu,0,18,15,True,clear,28.8,False,0.0,medium,0.7,18,0,18,40,0.45,deployed,1,on_schedule
trip-007122,2026-07-17,4,False,C3,BUS-302,mdec,1,18,21,True,clear,28.8,False,0.868,high,5.9,11,8,21,40,0.525,deployed,1,on_schedule
trip-007122,2026-07-17,4,False,C3,BUS-302,hospital,2,18,27,True,clear,28.8,False,2.832,medium,9.1,15,10,26,40,0.65,deployed,0,reroute_check
trip-007122,2026-07-17,4,False,C3,BUS-302,tamarind,3,18,33,True,clear,28.8,False,0.805,medium,12.4,13,5,34,40,0.85,deployed,0,monitor
trip-007123,2026-07-17,4,False,C3,BUS-301,mmu,0,18,30,True,clear,28.8,False,0.0,medium,3.3,17,0,17,40,0.425,deployed,0,on_schedule
trip-007123,2026-07-17,4,False,C3,BUS-301,mdec,1,18,36,True,clear,28.8,False,0.868,high,8.6,25,9,33,40,0.825,deployed,0,monitor
trip-007123,2026-07-17,4,False,C3,BUS-301,hospital,2,18,42,True,clear,28.8,False,2.832,high,11.6,20,10,43,40,1.075,deployed,0,add_bus
trip-007123,2026-07-17,4,False,C3,BUS-301,tamarind,3,18,48,True,clear,28.8,False,0.805,medium,11.8,13,10,46,40,1.15,deployed,0,add_bus
trip-007124,2026-07-17,4,False,C3,BUS-302,mmu,0,18,45,True,clear,28.8,False,0.0,medium,0.9,18,0,18,40,0.45,deployed,0,on_schedule
trip-007124,2026-07-17,4,False,C3,BUS-302,mdec,1,18,51,True,clear,28.8,False,0.868,medium,4.4,16,3,31,40,0.775,deployed,0,monitor
trip-007124,2026-07-17,4,False,C3,BUS-302,hospital,2,18,57,True,clear,28.8,False,2.832,medium,6.7,13,13,31,40,0.775,deployed,0,monitor
trip-007124,2026-07-17,4,False,C3,BUS-302,tamarind,3,19,3,False,clear,28.8,False,0.805,low,6.7,4,9,26,40,0.65,deployed,0,on_schedule
trip-007125,2026-07-17,4,False,C3,BUS-301,mmu,0,19,0,False,clear,28.8,False,0.0,low,0.9,8,0,8,40,0.2,deployed,0,on_schedule
trip-007125,2026-07-17,4,False,C3,BUS-301,mdec,1,19,6,False,clear,28.8,False,0.868,low,3.0,8,2,14,40,0.35,deployed,0,on_schedule
trip-007125,2026-07-17,4,False,C3,BUS-301,hospital,2,19,12,False,clear,28.8,False,2.832,low,3.0,6,4,16,40,0.4,deployed,0,on_schedule
trip-007125,2026-07-17,4,False,C3,BUS-301,tamarind,3,19,18,False,clear,28.8,False,0.805,low,4.3,6,4,18,40,0.45,deployed,0,on_schedule
trip-007126,2026-07-17,4,False,C3,BUS-302,mmu,0,19,15,False,clear,28.8,False,0.0,low,0.0,3,0,3,40,0.075,deployed,0,on_schedule
trip-007126,2026-07-17,4,False,C3,BUS-302,mdec,1,19,21,False,clear,28.8,False,0.868,low,0.0,7,0,10,40,0.25,deployed,0,on_schedule
trip-007126,2026-07-17,4,False,C3,BUS-302,hospital,2,19,27,False,clear,28.8,False,2.832,low,0.4,7,3,14,40,0.35,deployed,0,on_schedule
trip-007126,2026-07-17,4,False,C3,BUS-302,tamarind,3,19,33,False,clear,28.8,False,0.805,low,0.8,4,5,13,40,0.325,deployed,1,on_schedule
trip-007127,2026-07-17,4,False,C3,BUS-301,mmu,0,19,30,False,clear,28.8,False,0.0,low,0.0,5,0,5,40,0.125,deployed,0,on_schedule
trip-007127,2026-07-17,4,False,C3,BUS-301,mdec,1,19,36,False,clear,28.8,False,0.868,low,0.0,5,2,8,40,0.2,deployed,0,on_schedule
trip-007127,2026-07-17,4,False,C3,BUS-301,hospital,2,19,42,False,clear,28.8,False,2.832,medium,0.0,7,7,8,40,0.2,deployed,0,on_schedule
trip-007127,2026-07-17,4,False,C3,BUS-301,tamarind,3,19,48,False,clear,28.8,False,0.805,low,1.3,5,7,6,40,0.15,deployed,0,on_schedule
trip-007128,2026-07-17,4,False,C3,BUS-302,mmu,0,19,45,False,clear,28.8,False,0.0,low,1.1,2,0,2,40,0.05,deployed,0,on_schedule
trip-007128,2026-07-17,4,False,C3,BUS-302,mdec,1,19,51,False,clear,28.8,False,0.868,low,1.9,8,2,8,40,0.2,deployed,0,on_schedule
trip-007128,2026-07-17,4,False,C3,BUS-302,hospital,2,19,57,False,clear,28.8,False,2.832,low,2.0,3,0,11,40,0.275,deployed,0,on_schedule
trip-007128,2026-07-17,4,False,C3,BUS-302,tamarind,3,20,3,False,clear,28.8,False,0.805,low,2.0,8,4,15,40,0.375,deployed,0,on_schedule
trip-007129,2026-07-17,4,False,C3,BUS-301,mmu,0,20,0,False,clear,28.8,False,0.0,low,0.0,7,0,7,40,0.175,deployed,0,on_schedule
trip-007129,2026-07-17,4,False,C3,BUS-301,mdec,1,20,6,False,clear,28.8,False,0.868,low,0.0,3,0,10,40,0.25,deployed,0,on_schedule
trip-007129,2026-07-17,4,False,C3,BUS-301,hospital,2,20,12,False,clear,28.8,False,2.832,low,0.2,6,2,14,40,0.35,deployed,0,on_schedule
trip-007129,2026-07-17,4,False,C3,BUS-301,tamarind,3,20,18,False,clear,28.8,False,0.805,low,0.2,8,3,19,40,0.475,deployed,0,on_schedule
trip-007130,2026-07-17,4,False,C3,BUS-302,mmu,0,20,15,False,clear,28.8,False,0.0,low,0.0,8,0,8,40,0.2,deployed,1,on_schedule
trip-007130,2026-07-17,4,False,C3,BUS-302,mdec,1,20,21,False,clear,28.8,False,0.868,low,0.0,2,1,9,40,0.225,deployed,0,on_schedule
trip-007130,2026-07-17,4,False,C3,BUS-302,hospital,2,20,27,False,clear,28.8,False,2.832,low,0.0,6,2,13,40,0.325,deployed,0,on_schedule
trip-007130,2026-07-17,4,False,C3,BUS-302,tamarind,3,20,33,False,clear,28.8,False,0.805,low,1.8,5,3,15,40,0.375,deployed,1,on_schedule
trip-007131,2026-07-17,4,False,C3,BUS-301,mmu,0,20,30,False,clear,28.8,False,0.0,low,0.6,8,0,8,40,0.2,deployed,0,on_schedule
trip-007131,2026-07-17,4,False,C3,BUS-301,mdec,1,20,36,False,clear,28.8,False,0.868,low,0.6,7,0,15,40,0.375,deployed,0,on_schedule
trip-007131,2026-07-17,4,False,C3,BUS-301,hospital,2,20,42,False,clear,28.8,False,2.832,low,0.6,4,3,16,40,0.4,deployed,0,on_schedule
trip-007131,2026-07-17,4,False,C3,BUS-301,tamarind,3,20,48,False,clear,28.8,False,0.805,low,2.0,5,6,15,40,0.375,deployed,0,on_schedule
trip-007132,2026-07-17,4,False,C3,BUS-302,mmu,0,20,45,False,clear,28.8,False,0.0,low,0.8,6,0,6,40,0.15,deployed,0,on_schedule
trip-007132,2026-07-17,4,False,C3,BUS-302,mdec,1,20,51,False,clear,28.8,False,0.868,low,0.8,4,1,9,40,0.225,deployed,0,on_schedule
trip-007132,2026-07-17,4,False,C3,BUS-302,hospital,2,20,57,False,clear,28.8,False,2.832,medium,2.2,6,3,12,40,0.3,deployed,0,on_schedule
trip-007132,2026-07-17,4,False,C3,BUS-302,tamarind,3,21,3,False,clear,28.8,False,0.805,low,2.2,7,3,16,40,0.4,deployed,0,on_schedule
trip-007133,2026-07-17,4,False,C3,BUS-301,mmu,0,21,0,False,clear,28.8,False,0.0,low,1.7,3,0,3,40,0.075,deployed,0,on_schedule
trip-007133,2026-07-17,4,False,C3,BUS-301,mdec,1,21,6,False,clear,28.8,False,0.868,medium,4.7,7,1,9,40,0.225,deployed,0,on_schedule
trip-007133,2026-07-17,4,False,C3,BUS-301,hospital,2,21,12,False,clear,28.8,False,2.832,low,4.9,12,2,19,40,0.475,deployed,3,on_schedule
trip-007133,2026-07-17,4,False,C3,BUS-301,tamarind,3,21,18,False,clear,28.8,False,0.805,low,6.2,6,5,20,40,0.5,deployed,0,on_schedule
trip-007134,2026-07-17,4,False,C3,BUS-302,mmu,0,21,15,False,clear,28.8,False,0.0,low,0.0,6,0,6,40,0.15,deployed,0,on_schedule
trip-007134,2026-07-17,4,False,C3,BUS-302,mdec,1,21,21,False,clear,28.8,False,0.868,low,1.1,7,2,11,40,0.275,deployed,0,on_schedule
trip-007134,2026-07-17,4,False,C3,BUS-302,hospital,2,21,27,False,clear,28.8,False,2.832,low,1.1,3,3,11,40,0.275,deployed,1,on_schedule
trip-007134,2026-07-17,4,False,C3,BUS-302,tamarind,3,21,33,False,clear,28.8,False,0.805,low,2.0,7,3,15,40,0.375,deployed,1,on_schedule
trip-007135,2026-07-17,4,False,C3,BUS-301,mmu,0,21,30,False,clear,28.8,False,0.0,low,0.9,2,0,2,40,0.05,deployed,1,on_schedule
trip-007135,2026-07-17,4,False,C3,BUS-301,mdec,1,21,36,False,clear,28.8,False,0.868,low,1.1,6,2,6,40,0.15,deployed,0,on_schedule
trip-007135,2026-07-17,4,False,C3,BUS-301,hospital,2,21,42,False,clear,28.8,False,2.832,low,1.1,3,1,8,40,0.2,deployed,0,on_schedule
trip-007135,2026-07-17,4,False,C3,BUS-301,tamarind,3,21,48,False,clear,28.8,False,0.805,low,1.1,6,3,11,40,0.275,deployed,1,on_schedule
